ISI	(7S)-7-[(dimethylamino)methyl]-1-[3-(dimethylamino)propyl]-7,8-dihydro-1H-furo[3,2-e]benzimidazol-2-amine	(7S)-7-(dimethylaminomethyl)-1-[3-(dimethylamino)propyl]-7,8-dihydrofuro[3,2-e]benzimidazol-2-amine	CN(C)CCCn1c(N)nc2ccc3O[C@H](CN(C)C)Cc3c12	CN(C)CCCn1c(N)nc2ccc3O[C@H](CN(C)C)Cc3c12	InChI=1S/C17H27N5O/c1-20(2)8-5-9-22-16-13-10-12(11-21(3)4)23-15(13)7-6-14(16)19-17(22)18/h6-7,12H,5,8-11H2,1-4H3,(H2,18,19)/t12-/m0/s1	PFHMRNGLRJXGSW-LBPRGKRZSA-N	45253963	NONE	NONE	C17H27N5O	317.43	0	50	1	52
ITC	ISO-7-CHLORTETRACYCLINE	(4S,4aS,6S,8aS)-6-[(1S)-7-chloro-4-hydroxy-1-methyl-3-oxo-2-benzofuran-1-yl]-4-dimethylamino-3,8a-dihydroxy-1,8-dioxo-4a,5,6,7-tetrahydro-4H-naphthalene-2-carboxamide	CN(C)[C@H]1[C@@H]2C[C@@H](CC(=O)[C@]2(O)C(=O)C(=C1O)C(N)=O)[C@]3(C)OC(=O)c4c(O)ccc(Cl)c34	CN(C)[C@H]1[C@@H]2C[C@@H](CC(=O)[C@]2(O)C(=O)C(=C1O)C(N)=O)[C@]3(C)OC(=O)c4c(O)ccc(Cl)c34	InChI=1S/C22H23ClN2O8/c1-21(15-10(23)4-5-11(26)13(15)20(31)33-21)8-6-9-16(25(2)3)17(28)14(19(24)30)18(29)22(9,32)12(27)7-8/h4-5,8-9,16,26,28,32H,6-7H2,1-3H3,(H2,24,30)/t8-,9-,16-,21-,22-/m0/s1	GFSLIMZISCAANG-AXVXPIMKSA-N	NONE	NONE	NONE	C22H23ClN2O8	478.88	0	56	5	59
J94	(5S)-6,6-dimethyl-5-[(6R)-8-oxo-6,8-dihydrofuro[3,4-e][1,3]benzodioxol-6-yl]-5,6,7,8-tetrahydro[1,3]dioxolo[4,5-g]isoquinolin-6-ium	(6R)-6-[(5S)-6,6-dimethyl-7,8-dihydro-5H-[1,3]dioxolo[4,5-g]isoquinolin-6-ium-5-yl]-6H-furo[3,4-g][1,3]benzodioxol-8-one	C[N+]1(C)CCc2cc3OCOc3cc2[C@H]1[C@@H]4OC(=O)c5c6OCOc6ccc45	C[N+]1(C)CCc2cc3OCOc3cc2[C@H]1[C@@H]4OC(=O)c5c6OCOc6ccc45	InChI=1S/C21H20NO6/c1-22(2)6-5-11-7-15-16(26-9-25-15)8-13(11)18(22)19-12-3-4-14-20(27-10-24-14)17(12)21(23)28-19/h3-4,7-8,18-19H,5-6,9-10H2,1-2H3/q+1/t18-,19+/m0/s1	WDIQXKYUSINZME-RBUKOAKNSA-N	104872	NONE	515679	C21H20NO6	382.39	1	48	2	53
JRO	6,7,9-trihydroxy-3-methyl-1H-benzo[g]isochromen-1-one	3-methyl-6,7,9-tris(oxidanyl)benzo[g]isochromen-1-one	CC1=Cc2cc3c(O)c(O)cc(O)c3cc2C(=O)O1	CC1=Cc2cc3c(O)c(O)cc(O)c3cc2C(=O)O1	InChI=1S/C14H10O5/c1-6-2-7-3-10-9(4-8(7)14(18)19-6)11(15)5-12(16)13(10)17/h2-5,15-17H,1H3	JSPFABGVYLULRJ-UHFFFAOYSA-N	56928043	NONE	NONE	C14H10O5	258.23	0	29	0	31
KP3	5'-O-({1-[(2E)-4-(4-hydroxy-6-methoxy-7-methyl-3-oxo-1,3-dihydro-2-benzofuran-5-yl)-2-methylbut-2-en-1-yl]-1H-1,2,3-triazol-4-yl}methyl)adenosine	6-[(E)-4-[4-[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-bis(oxidanyl)oxolan-2-yl]methoxymethyl]-1,2,3-triazol-1-yl]-3-methyl-but-2-enyl]-5-methoxy-4-methyl-7-oxidanyl-3H-2-benzofuran-1-one	COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)Cn3cc(COC[C@H]4O[C@H]([C@H](O)[C@@H]4O)n5cnc6c(N)ncnc56)nn3	COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)Cn3cc(COC[C@H]4O[C@H]([C@H](O)[C@@H]4O)n5cnc6c(N)ncnc56)nn3	InChI=1S/C28H32N8O8/c1-13(4-5-16-21(37)19-17(9-43-28(19)40)14(2)24(16)41-3)6-35-7-15(33-34-35)8-42-10-18-22(38)23(39)27(44-18)36-12-32-20-25(29)30-11-31-26(20)36/h4,7,11-12,18,22-23,27,37-39H,5-6,8-10H2,1-3H3,(H2,29,30,31)/b13-4+/t18-,22-,23-,27-/m1/s1	KHAINKCXZBTBIV-WDLZNNHFSA-N	46839320	NONE	1170851	C28H32N8O8	608.60	0	76	4	81
KRC	(9aS)-8-acetyl-N-[(2-ethylnaphthalen-1-yl)methyl]-1,7-dihydroxy-3-methoxy-9a-methyl-9-oxo-9,9a-dihydrodibenzo[b,d]furan-4-carboxamide	(9aS)-8-ethanoyl-N-[(2-ethylnaphthalen-1-yl)methyl]-3-methoxy-9a-methyl-1,7-bis(oxidanyl)-9-oxidanylidene-dibenzofuran-4-carboxamide	CCc1ccc2ccccc2c1CNC(=O)c3c(OC)cc(O)c4c3OC5=CC(=C(C(C)=O)C(=O)[C@@]45C)O	CCc1ccc2ccccc2c1CNC(=O)c3c(OC)cc(O)c4c3OC5=CC(=C(C(C)=O)C(=O)[C@@]45C)O	InChI=1S/C30H27NO7/c1-5-16-10-11-17-8-6-7-9-18(17)19(16)14-31-29(36)25-22(37-4)12-21(34)26-27(25)38-23-13-20(33)24(15(2)32)28(35)30(23,26)3/h6-13,33-34H,5,14H2,1-4H3,(H,31,36)/t30-/m1/s1	CCHJJXMWNNECOU-SSEXGKCCSA-N	16066147	NONE	2042803	C30H27NO7	513.54	0	65	1	69
KRS	cladosporin	(3R)-3-[[(2R,6S)-6-methyloxan-2-yl]methyl]-6,8-bis(oxidanyl)-3,4-dihydroisochromen-1-one	C[C@H]1CCC[C@H](C[C@H]2Cc3cc(O)cc(O)c3C(=O)O2)O1	C[C@H]1CCC[C@H](C[C@H]2Cc3cc(O)cc(O)c3C(=O)O2)O1	InChI=1S/C16H20O5/c1-9-3-2-4-12(20-9)8-13-6-10-5-11(17)7-14(18)15(10)16(19)21-13/h5,7,9,12-13,17-18H,2-4,6,8H2,1H3/t9-,12+,13+/m0/s1	WOMKDMUZNBFXKG-ZWKOPEQDSA-N	13990016	NONE	448685	C16H20O5	292.33	0	41	3	43
KYJ	(2Z)-2-[(4-{[2-(1H-benzimidazol-2-yl)ethyl]carbamoyl}phenyl)methylidene]-3-oxo-2,3-dihydro-1-benzofuran-7-carboxamide	(2~{Z})-2-[[4-[2-(1~{H}-benzimidazol-2-yl)ethylcarbamoyl]phenyl]methylidene]-3-oxidanylidene-1-benzofuran-7-carboxamide	NC(=O)c1cccc2C(=O)/C(Oc12)=C/c3ccc(cc3)C(=O)NCCc4[nH]c5ccccc5n4	NC(=O)c1cccc2C(=O)/C(Oc12)=C/c3ccc(cc3)C(=O)NCCc4[nH]c5ccccc5n4	InChI=1S/C26H20N4O4/c27-25(32)18-5-3-4-17-23(31)21(34-24(17)18)14-15-8-10-16(11-9-15)26(33)28-13-12-22-29-19-6-1-2-7-20(19)30-22/h1-11,14H,12-13H2,(H2,27,32)(H,28,33)(H,29,30)/b21-14-	UNPLREWLHBUEMG-STZFKDTASA-N	138857416	NONE	NONE	C26H20N4O4	452.46	0	54	0	58
KYM	(2Z)-2-{[4-(3-cyclopropyl-5,6-dihydro[1,2,4]triazolo[4,3-a]pyrazine-7(8H)-carbonyl)phenyl]methylidene}-3-oxo-2,3-dihydro-1-benzofuran-7-carboxamide	(2~{Z})-2-[[4-[(3-cyclopropyl-6,8-dihydro-5~{H}-[1,2,4]triazolo[4,3-a]pyrazin-7-yl)carbonyl]phenyl]methylidene]-3-oxidanylidene-1-benzofuran-7-carboxamide	NC(=O)c1cccc2C(=O)/C(Oc12)=C/c3ccc(cc3)C(=O)N4CCn5c(C4)nnc5C6CC6	NC(=O)c1cccc2C(=O)/C(Oc12)=C/c3ccc(cc3)C(=O)N4CCn5c(C4)nnc5C6CC6	InChI=1S/C25H21N5O4/c26-23(32)18-3-1-2-17-21(31)19(34-22(17)18)12-14-4-6-16(7-5-14)25(33)29-10-11-30-20(13-29)27-28-24(30)15-8-9-15/h1-7,12,15H,8-11,13H2,(H2,26,32)/b19-12-	JJCAYWVTBMMQMQ-UNOMPAQXSA-N	138857417	NONE	NONE	C25H21N5O4	455.46	0	55	0	60
LCD	{[(2Z)-2-(3,4-dimethoxybenzylidene)-3-oxo-2,3-dihydro-1-benzofuran-6-yl]oxy}acetic acid	2-[[(2Z)-2-[(3,4-dimethoxyphenyl)methylidene]-3-oxidanylidene-1-benzofuran-6-yl]oxy]ethanoic acid	COc1ccc(cc1OC)/C=C/2Oc3cc(OCC(O)=O)ccc3C/2=O	COc1ccc(cc1OC)/C=C/2Oc3cc(OCC(O)=O)ccc3C/2=O	InChI=1S/C19H16O7/c1-23-14-6-3-11(7-16(14)24-2)8-17-19(22)13-5-4-12(9-15(13)26-17)25-10-18(20)21/h3-9H,10H2,1-2H3,(H,20,21)/b17-8-	OYUZJJUVKBNAII-IUXPMGMMSA-N	1794094	NONE	3416205	C19H16O7	356.33	0	42	0	44
LF0	(2S)-tert-butoxy[4-(3,4-dihydro-2H-chromen-6-yl)-2-methylquinolin-3-yl]ethanoic acid	(2S)-2-[4-(3,4-dihydro-2H-chromen-6-yl)-2-methyl-quinolin-3-yl]-2-[(2-methylpropan-2-yl)oxy]ethanoic acid	Cc1nc2ccccc2c(c3ccc4OCCCc4c3)c1[C@H](OC(C)(C)C)C(O)=O	Cc1nc2ccccc2c(c3ccc4OCCCc4c3)c1[C@H](OC(C)(C)C)C(O)=O	InChI=1S/C25H27NO4/c1-15-21(23(24(27)28)30-25(2,3)4)22(18-9-5-6-10-19(18)26-15)17-11-12-20-16(14-17)8-7-13-29-20/h5-6,9-12,14,23H,7-8,13H2,1-4H3,(H,27,28)/t23-/m0/s1	ZFERZAMPQIXCPM-QHCPKHFHSA-N	44199168	NONE	3287908	C25H27NO4	405.49	0	57	1	60
LX8	2-[(2S)-6-(2-methylbut-3-en-2-yl)-7-oxo-2,3-dihydro-7H-furo[3,2-g]chromen-2-yl]propan-2-yl acetate	2-[(2S)-6-(2-methylbut-3-en-2-yl)-7-oxo-2,3-dihydrofuro[3,2-g]chromen-2-yl]propan-2-yl ethanoate	CC(=O)OC(C)(C)[C@@H]1Cc2cc3C=C(C(=O)Oc3cc2O1)C(C)(C)C=C	CC(=O)OC(C)(C)[C@@H]1Cc2cc3C=C(C(=O)Oc3cc2O1)C(C)(C)C=C	InChI=1S/C21H24O5/c1-7-20(3,4)15-9-13-8-14-10-18(21(5,6)26-12(2)22)24-16(14)11-17(13)25-19(15)23/h7-9,11,18H,1,10H2,2-6H3/t18-/m0/s1	AWMHMGFGCLBSAY-SFHVURJKSA-N	442148	8920	3577084	C21H24O5	356.41	0	50	1	52
MCM	7-AMINO-4-METHYL-CHROMEN-2-ONE	7-amino-4-methyl-chromen-2-one	CC1=CC(=O)Oc2cc(N)ccc12	CC1=CC(=O)Oc2cc(N)ccc12	InChI=1S/C10H9NO2/c1-6-4-10(12)13-9-5-7(11)2-3-8(6)9/h2-5H,11H2,1H3	GLNDAGDHSLMOKX-UHFFFAOYSA-N	92249	51771	270672	C10H9NO2	175.18	0	22	0	23
MDC	N-[2-(1-MALEIMIDYL)ETHYL]-7-DIETHYLAMINOCOUMARIN-3-CARBOXAMIDE	7-diethylamino-N-[2-(2,5-dioxopyrrolidin-1-yl)ethenyl]-2-oxo-chromene-3-carboxamide	CCN(CC)c1ccc2C=C(C(=O)N\C=C/N3C(=O)CCC3=O)C(=O)Oc2c1	CCN(CC)c1ccc2C=C(C(=O)N\C=C/N3C(=O)CCC3=O)C(=O)Oc2c1	InChI=1S/C20H21N3O5/c1-3-22(4-2)14-6-5-13-11-15(20(27)28-16(13)12-14)19(26)21-9-10-23-17(24)7-8-18(23)25/h5-6,9-12H,3-4,7-8H2,1-2H3,(H,21,26)/b10-9-	OJBZDUMTXGGVSP-KTKRTIGZSA-N	5288792	NONE	NONE	C20H21N3O5	383.40	0	49	0	51
MOA	MYCOPHENOLIC ACID	(E)-6-(4-hydroxy-6-methoxy-7-methyl-3-oxo-1H-2-benzofuran-5-yl)-4-methyl-hex-4-enoic acid	COc1c(C)c2COC(=O)c2c(O)c1C\C=C(C)\CCC(O)=O	COc1c(C)c2COC(=O)c2c(O)c1C\C=C(C)\CCC(O)=O	InChI=1S/C17H20O6/c1-9(5-7-13(18)19)4-6-11-15(20)14-12(8-23-17(14)21)10(2)16(11)22-3/h4,20H,5-8H2,1-3H3,(H,18,19)/b9-4+	HPNSFSBZBAHARI-RUDMXATFSA-N	446541	168396	866	C17H20O6	320.34	0	43	0	44
MOI	(7R,7AS,12BS)-3-METHYL-2,3,4,4A,7,7A-HEXAHYDRO-1H-4,12-METHANO[1]BENZOFURO[3,2-E]ISOQUINOLINE-7,9-DIOL	n/a	CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4O)c35	CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4O)c35	InChI=1S/C17H19NO3/c1-18-7-6-17-10-3-5-13(20)16(17)21-15-12(19)4-2-9(14(15)17)8-11(10)18/h2-5,10-11,13,16,19-20H,6-8H2,1H3/t10-,11+,13-,16-,17-/m0/s1	BQJCRHHNABKAKU-KBQPJGBKSA-N	5288826	17303	70	C17H19NO3	285.34	0	40	5	44
MUS	4-METHYL-2-OXO-2H-CHROMEN-7-YL 5-(ACETYLAMINO)-3,5-DIDEOXY-L-ERYTHRO-NON-2-ULOPYRANOSIDONIC ACID	(2S,4S,5R,6R)-5-acetamido-4-hydroxy-2-(4-methyl-2-oxo-chromen-7-yl)oxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid	CC(=O)N[C@@H]1[C@@H](O)C[C@](O[C@H]1[C@H](O)[C@H](O)CO)(Oc2ccc3C(=CC(=O)Oc3c2)C)C(O)=O	CC(=O)N[C@@H]1[C@@H](O)C[C@](O[C@H]1[C@H](O)[C@H](O)CO)(Oc2ccc3C(=CC(=O)Oc3c2)C)C(O)=O	InChI=1S/C21H25NO11/c1-9-5-16(27)31-15-6-11(3-4-12(9)15)32-21(20(29)30)7-13(25)17(22-10(2)24)19(33-21)18(28)14(26)8-23/h3-6,13-14,17-19,23,25-26,28H,7-8H2,1-2H3,(H,22,24)(H,29,30)/t13-,14+,17+,18+,19+,21+/m0/s1	KKDWIUJBUSOPGC-GKHMPSLRSA-N	448470	NONE	1234524	C21H25NO11	467.42	0	58	6	60
MYD	NONE	[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxy-oxolan-2-yl]methoxy-hydroxy-phosphoryl]methyl-[2-(4-hydroxy-6-methoxy-7-methyl-3-oxo-1H-2-benzofuran-5-yl)ethoxy]phosphinic acid	COc1c(C)c2COC(=O)c2c(O)c1CCO[P@](O)(=O)C[P@](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45	COc1c(C)c2COC(=O)c2c(O)c1CCO[P@](O)(=O)C[P@](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45	InChI=1S/C23H29N5O13P2/c1-10-12-5-38-23(32)14(12)16(29)11(19(10)37-2)3-4-39-42(33,34)9-43(35,36)40-6-13-17(30)18(31)22(41-13)28-8-27-15-20(24)25-7-26-21(15)28/h7-8,13,17-18,22,29-31H,3-6,9H2,1-2H3,(H,33,34)(H,35,36)(H2,24,25,26)/t13-,17-,18-,22-/m1/s1	AMYUZLUBFKOUEX-JKWAKEATSA-N	477579	NONE	410744	C23H29N5O13P2	645.45	0	72	6	76
NLX	(5A,17R)-4,5-EPOXY-3,14-DIHYDROXY-17-METHYL-6-OXO-17-(2-PROPENYL)-MORPHINANIUM	(3R,4R,4aS,7aR,12bS)-3-methyl-4a,9-bis(oxidanyl)-3-prop-2-enyl-2,4,5,6,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline-3-ium-7-one	C[N@+]1(CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@]2(O)CCC4=O)c35)CC=C	C[N@+]1(CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@]2(O)CCC4=O)c35)CC=C	InChI=1S/C20H23NO4/c1-3-9-21(2)10-8-19-16-12-4-5-13(22)17(16)25-18(19)14(23)6-7-20(19,24)15(21)11-12/h3-5,15,18,24H,1,6-11H2,2H3/p+1/t15-,18+,19+,20-,21-/m1/s1	PCSQOABIHJXZMR-YNUHATHGSA-O	6323452	NONE	NONE	C20H24NO4	342.41	1	49	5	53
NOV	NOVOBIOCIN	[(3R,4S,5R,6R)-5-hydroxy-6-[4-hydroxy-3-[[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]carbonylamino]-8-methyl-2-oxo-chromen-7-yl]oxy-3-methoxy-2,2-dimethyl-oxan-4-yl] carbamate	CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3C(=C(NC(=O)c4ccc(O)c(CC=C(C)C)c4)C(=O)Oc3c2C)O)OC1(C)C	CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3C(=C(NC(=O)c4ccc(O)c(CC=C(C)C)c4)C(=O)Oc3c2C)O)OC1(C)C	InChI=1S/C31H36N2O11/c1-14(2)7-8-16-13-17(9-11-19(16)34)27(37)33-21-22(35)18-10-12-20(15(3)24(18)42-28(21)38)41-29-23(36)25(43-30(32)39)26(40-6)31(4,5)44-29/h7,9-13,23,25-26,29,34-36H,8H2,1-6H3,(H2,32,39)(H,33,37)/t23-,25+,26-,29-/m1/s1	YJQPYGGHQPGBLI-KGSXXDOSSA-N	54675769	28368	36506	C31H36N2O11	612.62	0	80	4	83
P1S	(6AR,12AR)-3-(HYDROXYMETHYL)-6H-[1,3]DIOXOLO[5,6][1]BENZOFURO[3,2-C]CHROMEN-6A(12AH)-OL	n/a	OCc1ccc2[C@H]3Oc4cc5OCOc5cc4[C@@]3(O)COc2c1	OCc1ccc2[C@H]3Oc4cc5OCOc5cc4[C@@]3(O)COc2c1	InChI=1S/C17H14O6/c18-6-9-1-2-10-12(3-9)20-7-17(19)11-4-14-15(22-8-21-14)5-13(11)23-16(10)17/h1-5,16,18-19H,6-8H2/t16-,17+/m1/s1	JIYYREVJSFXTSG-SJORKVTESA-N	9543464	NONE	NONE	C17H14O6	314.29	0	37	2	41
PHH	4,5,6,7-TETRACHLORO-PHTHALIDE	4,5,6,7-tetrachloro-3H-2-benzofuran-1-one	Clc1c(Cl)c(Cl)c2C(=O)OCc2c1Cl	Clc1c(Cl)c(Cl)c2C(=O)OCc2c1Cl	InChI=1S/C8H2Cl4O2/c9-4-2-1-14-8(13)3(2)5(10)7(12)6(4)11/h1H2	NMWKWBPNKPGATC-UHFFFAOYSA-N	33791	47617	357452	C8H2Cl4O2	271.91	0	16	0	17
PSO	4'-HYDROXYMETHYL-4,5',8-TRIMETHYLPSORALEN	3-(hydroxymethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one	Cc1oc2c(C)c3OC(=O)C=C(C)c3cc2c1CO	Cc1oc2c(C)c3OC(=O)C=C(C)c3cc2c1CO	InChI=1S/C15H14O4/c1-7-4-13(17)19-14-8(2)15-11(5-10(7)14)12(6-16)9(3)18-15/h4-5,16H,6H2,1-3H3	RGJSDHXSAKMPNM-UHFFFAOYSA-N	104953	NONE	NONE	C15H14O4	258.27	0	33	0	35
PVX	N-(2-amino-5-{formyl[(6aS,8R,9R,9aR)-9-hydroxy-4-methoxy-1,11-dioxo-1,6a,8,9,9a,11-hexahydrocyclopenta[c]furo[3',2':4,5]furo[2,3-h]chromen-8-yl]amino}-6-oxo-1,6-dihydropyrimidin-4-yl)-2-deoxy-5-O-phosphono-beta-D-erythro-pentofuranosylamine	n/a	COc1cc2O[C@H]3O[C@H]([C@H](O)[C@H]3c2c4OC(=O)C5=C(C=CC5=O)c14)N(C=O)C6=C(N[C@H]7C[C@H](O)[C@@H](CO[P](O)(O)=O)O7)N=C(N)NC6=O	COc1cc2O[C@H]3O[C@H]([C@H](O)[C@H]3c2c4OC(=O)C5=C(C=CC5=O)c14)N(C=O)C6=C(N[C@H]7C[C@H](O)[C@@H](CO[P](O)(O)=O)O7)N=C(N)NC6=O	InChI=1S/C27H26N5O15P/c1-42-11-5-12-17(21-16(11)8-2-3-9(34)15(8)25(38)46-21)18-20(36)24(47-26(18)45-12)32(7-33)19-22(30-27(28)31-23(19)37)29-14-4-10(35)13(44-14)6-43-48(39,40)41/h2-3,5,7,10,13-14,18,20,24,26,35-36H,4,6H2,1H3,(H2,39,40,41)(H4,28,29,30,31,37)/t10-,13+,14+,18+,20+,24+,26-/m0/s1	OKIQEPDWYKTICF-MHRKVAGWSA-N	137349900	NONE	NONE	C27H26N5O15P	691.49	0	74	7	80
Q18	(2Z)-7-(azepan-1-ylmethyl)-6-hydroxy-2-(1H-indol-3-ylmethylidene)-1-benzofuran-3(2H)-one	(2Z)-7-(azepan-1-ylmethyl)-2-(1H-indol-3-ylmethylidene)-6-oxidanyl-1-benzofuran-3-one	Oc1ccc2C(=O)C(/Oc2c1CN3CCCCCC3)=C/c4c[nH]c5ccccc45	Oc1ccc2C(=O)C(/Oc2c1CN3CCCCCC3)=C/c4c[nH]c5ccccc45	InChI=1S/C24H24N2O3/c27-21-10-9-18-23(28)22(13-16-14-25-20-8-4-3-7-17(16)20)29-24(18)19(21)15-26-11-5-1-2-6-12-26/h3-4,7-10,13-14,25,27H,1-2,5-6,11-12,15H2/b22-13-	IARYZBOIUVHJGF-XKZIYDEJSA-N	16419363	NONE	2147758	C24H24N2O3	388.46	0	53	0	57
RBT	RIFABUTIN	n/a	CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4C(=O)C(=C5NC6(CCN(CC6)CC(C)C)N=C5c4c3C2=O)NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C	CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4C(=O)C(=C5NC6(CCN(CC6)CC(C)C)N=C5c4c3C2=O)NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C	InChI=1S/C46H62N4O11/c1-22(2)21-50-18-16-46(17-19-50)48-34-31-32-39(54)28(8)42-33(31)43(56)45(10,61-42)59-20-15-30(58-11)25(5)41(60-29(9)51)27(7)38(53)26(6)37(52)23(3)13-12-14-24(4)44(57)47-36(40(32)55)35(34)49-46/h12-15,20,22-23,25-27,30,37-38,41,49,52-54H,16-19,21H2,1-11H3,(H,47,57)/b13-12+,20-15+,24-14-/t23-,25+,26+,27+,30-,37-,38+,41+,45-/m0/s1	ATEBXHFBFRCZMA-VXTBVIBXSA-N	NONE	NONE	NONE	C46H62N4O11	847.00	0	123	9	128
RFP	RIFAMPICIN	n/a	CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C)c(\C=N\N5CCN(C)CC5)c(O)c4c3C2=O	CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C)c(\C=N\N5CCN(C)CC5)c(O)c4c3C2=O	InChI=1S/C43H58N4O12/c1-21-12-11-13-22(2)42(55)45-33-28(20-44-47-17-15-46(9)16-18-47)37(52)30-31(38(33)53)36(51)26(6)40-32(30)41(54)43(8,59-40)57-19-14-29(56-10)23(3)39(58-27(7)48)25(5)35(50)24(4)34(21)49/h11-14,19-21,23-25,29,34-35,39,49-53H,15-18H2,1-10H3,(H,45,55)/b12-11+,19-14+,22-13-,44-20+/t21-,23+,24+,25+,29-,34-,35+,39+,43-/m0/s1	JQXXHWHPUNPDRT-WLSIYKJHSA-N	136262914	28077	374478	C43H58N4O12	822.94	0	117	9	121
RFV	rifamycin SV	n/a	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C)cc(O)c4c3[C@H]2O	CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C)cc(O)c4c3[C@H]2O	InChI=1S/C37H49NO12/c1-16-11-10-12-17(2)36(46)38-23-15-24(40)26-27(32(23)44)31(43)21(6)34-28(26)35(45)37(8,50-34)48-14-13-25(47-9)18(3)33(49-22(7)39)20(5)30(42)19(4)29(16)41/h10-16,18-20,25,29-30,33,35,40-45H,1-9H3,(H,38,46)/b11-10+,14-13+,17-12-/t16-,18+,19+,20+,25-,29-,30+,33+,35+,37-/m0/s1	OUOULRWGQDSKTQ-ZVFQNIRDSA-N	134693795	NONE	NONE	C37H49NO12	699.78	0	99	10	102
RHB	N-[9-(2-carboxyphenyl)-6-(diethylamino)-3H-xanthen-3-ylidene]-N-ethylethanaminium	[9-(2-carboxyphenyl)-6-(diethylamino)xanthen-3-ylidene]-diethyl-azanium	CCN(CC)c1ccc2c(OC3=CC(C=CC3=C2c4ccccc4C(O)=O)=[N+](CC)CC)c1	CCN(CC)c1ccc2c(OC3=CC(C=CC3=C2c4ccccc4C(O)=O)=[N+](CC)CC)c1	InChI=1S/C28H30N2O3/c1-5-29(6-2)19-13-15-23-25(17-19)33-26-18-20(30(7-3)8-4)14-16-24(26)27(23)21-11-9-10-12-22(21)28(31)32/h9-18H,5-8H2,1-4H3/p+1	CVAVMIODJQHEEH-UHFFFAOYSA-O	6695	52896	1185708	C28H31N2O3	443.56	1	64	0	67
RHO	TETRAMETHYLRHODAMINE-5-MALEIMIDE	2-[3,6-bis(dimethylamino)-1H-xanthen-9-yl]-5-(2,5-dioxopyrrol-1-yl)benzoic acid	CN(C)C1=CCC2=C(c3ccc(cc3OC2=C1)N(C)C)c4ccc(cc4C(O)=O)N5C(=O)C=CC5=O	CN(C)C1=CCC2=C(c3ccc(cc3OC2=C1)N(C)C)c4ccc(cc4C(O)=O)N5C(=O)C=CC5=O	InChI=1S/C28H25N3O5/c1-29(2)16-5-9-20-23(14-16)36-24-15-17(30(3)4)6-10-21(24)27(20)19-8-7-18(13-22(19)28(34)35)31-25(32)11-12-26(31)33/h5-9,11-15H,10H2,1-4H3,(H,34,35)	KGFLZYXDJDOIEE-UHFFFAOYSA-N	5289288	NONE	NONE	C28H25N3O5	483.51	0	61	0	65
